=== (A) shift identity, lattices and elementary divisors, even n ===
n= 4 (n mod 4 = 0) d= 1 | hat=shift/2 True | L=2L' True | ed(M)=2ed(Mhat) True | odd parts equal True | rank_p equal True | OK
q'=44 p= 5 B=3 m=  65 v=1 q=   220 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=1 m=  22 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=1 m=  21 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=3 m=  66 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=3 m=  65 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=5 m= 110 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=44 p= 7 B=5 m= 109 v=1 q=   308 | S=B*hat_s True | W=[1, 10] | rank_p M=10 Mhat=10 [S]=10 | d=10 #ed(p)=0 h^-=1 p|h^- False | 0.1s OK
q'=48 p= 5 B=1 m=  24 v=1 q=   240 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 5 B=1 m=  23 v=1 q=   240 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 5 B=3 m=  72 v=1 q=   240 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 5 B=3 m=  71 v=1 q=   240 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=1 m=  24 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=1 m=  23 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=3 m=  72 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=3 m=  71 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=5 m= 120 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=48 p= 7 B=5 m= 119 v=1 q=   336 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.1s OK
q'=52 p= 3 B=1 m=  26 v=1 q=   156 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.0s OK
q'=52 p= 3 B=1 m=  25 v=1 q=   156 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.0s OK
q'=52 p= 3 B=5 m= 130 v=2 q=   468 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.1s OK
q'=52 p= 3 B=5 m= 129 v=2 q=   468 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.1s OK
q'=52 p= 5 B=1 m=  26 v=1 q=   260 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 5 B=1 m=  25 v=1 q=   260 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 5 B=3 m=  78 v=1 q=   260 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 5 B=3 m=  77 v=1 q=   260 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 7 B=1 m=  26 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 7 B=1 m=  25 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 7 B=3 m=  78 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 7 B=3 m=  77 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.0s OK
q'=52 p= 7 B=5 m= 130 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.1s OK
q'=52 p= 7 B=5 m= 129 v=1 q=   364 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=3 p|h^- False | 0.1s OK
q'=56 p= 3 B=1 m=  28 v=1 q=   168 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=56 p= 3 B=1 m=  27 v=1 q=   168 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=56 p= 3 B=5 m= 140 v=2 q=   504 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.1s OK
q'=56 p= 3 B=5 m= 139 v=2 q=   504 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.1s OK
q'=56 p= 5 B=1 m=  28 v=1 q=   280 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=56 p= 5 B=1 m=  27 v=1 q=   280 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=56 p= 5 B=3 m=  84 v=1 q=   280 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=56 p= 5 B=3 m=  83 v=1 q=   280 | S=B*hat_s True | W=[1, 12] | rank_p M=12 Mhat=12 [S]=12 | d=12 #ed(p)=0 h^-=2 p|h^- False | 0.0s OK
q'=60 p= 7 B=1 m=  30 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=60 p= 7 B=1 m=  29 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=60 p= 7 B=3 m=  90 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=60 p= 7 B=3 m=  89 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=60 p= 7 B=5 m= 150 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=60 p= 7 B=5 m= 149 v=1 q=   420 | S=B*hat_s True | W=[1, 8] | rank_p M=8 Mhat=8 [S]=8 | d= 8 #ed(p)=0 h^-=1 p|h^- False | 0.0s OK
q'=52 p= 3 B=1 m=  26 v=1 q=   156 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.0s OK
q'=52 p= 3 B=1 m=  25 v=1 q=   156 | S=B*hat_s True | W=[1, 11] | rank_p M=11 Mhat=11 [S]=11 | d=12 #ed(p)=1 h^-=3 p|h^- True | 0.0s OK
q'=64 p=17 B=1 m=  32 v=1 q=  1088 | S=B*hat_s True | W=[1, 15] | rank_p M=15 Mhat=15 [S]=15 | d=16 #ed(p)=1 h^-=17 p|h^- True | 0.0s OK
q'=64 p=17 B=1 m=  31 v=1 q=  1088 | S=B*hat_s True | W=[1, 15] | rank_p M=15 Mhat=15 [S]=15 | d=16 #ed(p)=1 h^-=17 p|h^- True | 0.0s OK
q'=88 p= 5 B=1 m=  44 v=1 q=   440 | S=B*hat_s True | W=[1, 19] | rank_p M=19 Mhat=19 [S]=19 | d=20 #ed(p)=1 h^-=55 p|h^- True | 0.0s OK
q'=88 p= 5 B=1 m=  43 v=1 q=   440 | S=B*hat_s True | W=[1, 19] | rank_p M=19 Mhat=19 [S]=19 | d=20 #ed(p)=1 h^-=55 p|h^- True | 0.0s OK
END-TO-END TOTAL=158 fail=0

=== (C) controls: p | B (the hypothesis p does not divide ceil(m/r)) ===
q'= 8 p=3 B=3 m=  12 v=2 q=    72 | W=[1, 0] rank[S]=0 rank_p M=2 d= 2 | prediction FAILS (as expected)
q'= 8 p=3 B=3 m=  11 v=1 q=    24 | W=[1, 0] rank[S]=0 rank_p M=2 d= 2 | prediction FAILS (as expected)
q'=20 p=3 B=3 m=  30 v=2 q=   180 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
q'=20 p=3 B=3 m=  29 v=1 q=    60 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
q'=28 p=3 B=3 m=  42 v=2 q=   252 | W=[1, 0] rank[S]=0 rank_p M=6 d= 6 | prediction FAILS (as expected)
q'=28 p=3 B=3 m=  41 v=1 q=    84 | W=[1, 0] rank[S]=0 rank_p M=6 d= 6 | prediction FAILS (as expected)
q'=52 p=3 B=3 m=  78 v=2 q=   468 | W=[1, 0] rank[S]=0 rank_p M=11 d=12 | prediction FAILS (as expected)
q'=52 p=3 B=3 m=  77 v=1 q=   156 | W=[1, 0] rank[S]=0 rank_p M=11 d=12 | prediction FAILS (as expected)
q'=16 p=5 B=5 m=  40 v=2 q=   400 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
q'=16 p=5 B=5 m=  39 v=1 q=    80 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
q'=24 p=5 B=5 m=  60 v=2 q=   600 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
q'=24 p=5 B=5 m=  59 v=1 q=   120 | W=[1, 0] rank[S]=0 rank_p M=4 d= 4 | prediction FAILS (as expected)
