n=59 p= 7 N= 1 v=1 q=413 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.2s]
n=59 p=11 N= 1 v=1 q=649 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=59 p=13 N= 1 v=1 q=767 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.2s]
n=59 p=17 N= 1 v=1 q=1003 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=59 p=19 N= 1 v=1 q=1121 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=59 p=23 N= 1 v=1 q=1357 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=59 p=29 N= 1 v=1 q=1711 m=29 d=29 t=58 delta=0 p|n-1=True | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=59 p=29 N= 3 v=1 q=1711 m=88 d=29 t=58 delta=0 p|n-1=True | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.5s]
n=59 p=29 N= 5 v=1 q=1711 m=147 d=29 t=58 delta=0 p|n-1=True | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.5s]
n=59 p=31 N= 1 v=1 q=1829 m=29 d=29 t=58 delta=0 p|n-1=False | W=[1, 29, 29] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p= 3 N= 1 v=2 q=549 m=30 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.2s]
n=61 p= 3 N= 5 v=2 q=549 m=152 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.5s]
n=61 p= 3 N= 7 v=2 q=549 m=213 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p= 5 N= 1 v=1 q=305 m=30 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p= 5 N= 3 v=1 q=305 m=91 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.5s]
n=61 p= 5 N= 7 v=2 q=1525 m=213 d=30 t=60 delta=0 p|n-1=True | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.6s]
n=61 p= 7 N= 1 v=1 q=427 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.2s]
n=61 p=11 N= 1 v=1 q=671 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p=13 N= 1 v=1 q=793 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.4s]
n=61 p=17 N= 1 v=1 q=1037 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p=19 N= 1 v=1 q=1159 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p=23 N= 1 v=1 q=1403 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p=29 N= 1 v=1 q=1769 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
n=61 p=31 N= 1 v=1 q=1891 m=30 d=30 t=60 delta=0 p|n-1=False | W=[1, 30, 30] | d-W1=0 pred=0 W2full=True OK  [0.3s]
TOTAL cases=438 fails=0 ; with p|n-1: cases=48 fails=0
